station_id,time_id,arrivals,departures
65,8546,0,0
65,8547,0,0
66,8544,3,0
66,8545,0,0
66,8546,0,0
66,8547,0,0
67,8544,0,0
67,8545,0,0
67,8546,0,0
67,8547,0,1
68,8544,1,0
68,8545,0,1
68,8546,0,0
68,8547,0,0
69,8544,0,0
69,8545,0,0
69,8546,0,0
69,8547,0,3
70,8544,1,0
70,8545,0,0
70,8546,1,0
70,8547,1,0
71,8544,0,2
71,8545,0,0
71,8546,0,2
71,8547,1,0
72,8544,2,0
72,8545,3,1
72,8546,0,0
72,8547,0,0
73,8544,8,3
73,8545,1,6
73,8546,6,6
73,8547,5,1
74,8544,0,4
74,8545,1,1
74,8546,1,0
74,8547,2,1
75,8544,0,0
75,8545,1,1
75,8546,0,0
75,8547,0,0
76,8544,0,0
76,8545,0,0
76,8546,0,0
76,8547,0,0
77,8544,1,1
77,8545,1,2
77,8546,2,0
77,8547,1,0
78,8544,3,0
78,8545,1,0
78,8546,1,0
78,8547,1,1
79,8544,0,0
79,8545,0,0
79,8546,0,0
79,8547,0,0
80,8544,1,0
80,8545,0,1
80,8546,0,0
80,8547,0,1
81,8544,0,0
81,8545,2,0
81,8546,1,0
81,8547,1,1
82,8544,0,1
82,8545,0,0
82,8546,1,0
82,8547,0,0
83,8544,0,5
83,8545,0,0
83,8546,0,1
83,8547,4,1
84,8544,0,0
84,8545,0,0
84,8546,0,0
84,8547,0,0
85,8544,1,0
85,8545,1,0
85,8546,1,0
85,8547,1,2
86,8544,2,0
86,8545,0,0
86,8546,0,0
86,8547,0,0
87,8544,0,0
87,8545,1,0
87,8546,0,1
87,8547,0,1
88,8544,3,4
88,8545,0,1
88,8546,0,3
88,8547,2,2
89,8544,1,0
89,8545,0,0
89,8546,4,0
89,8547,0,0
90,8544,0,0
90,8545,0,0
90,8546,0,0
90,8547,1,0
91,8544,0,2
91,8545,0,2
91,8546,0,0
91,8547,1,2
92,8544,1,0
92,8545,1,1
92,8546,1,0
92,8547,0,0
93,8544,1,0
93,8545,2,1
93,8546,0,0
93,8547,0,1
94,8544,0,0
94,8545,1,0
94,8546,1,0
94,8547,0,1
95,8544,1,3
95,8545,2,2
95,8546,0,1
95,8547,0,0
96,8544,5,0
96,8545,0,0
96,8546,0,0
96,8547,1,0
97,8544,0,0
97,8545,0,4
97,8546,0,0
97,8547,0,2
98,8544,0,0
98,8545,0,0
98,8546,1,0
98,8547,0,0
99,8544,0,0
99,8545,4,7
99,8546,2,2
99,8547,0,2
100,8544,0,1
100,8545,0,0
100,8546,0,1
100,8547,0,2
101,8544,1,0
101,8545,0,1
101,8546,0,0
101,8547,0,0
102,8544,0,0
102,8545,0,0
102,8546,1,0
102,8547,0,0
103,8544,0,2
103,8545,0,0
103,8546,0,0
103,8547,0,0
104,8544,0,1
104,8545,0,0
104,8546,1,0
104,8547,0,0
105,8544,2,1
105,8545,1,3
105,8546,0,2
105,8547,0,3
106,8544,0,0
106,8545,0,0
106,8546,0,0
106,8547,0,0
107,8544,2,1
107,8545,1,0
107,8546,0,0
107,8547,0,1
108,8544,0,2
108,8545,0,0
108,8546,0,0
108,8547,0,0
109,8544,0,0
109,8545,0,0
109,8546,0,0
109,8547,0,0
110,8544,0,0
110,8545,0,0
110,8546,0,0
110,8547,0,1
111,8544,0,5
111,8545,3,10
111,8546,1,1
111,8547,0,0
112,8544,0,1
112,8545,0,1
112,8546,0,0
112,8547,0,0
113,8544,3,0
113,8545,0,0
113,8546,0,0
113,8547,1,0
114,8544,0,1
114,8545,0,0
114,8546,0,0
114,8547,0,2
115,8544,0,2
115,8545,1,1
115,8546,3,0
115,8547,1,3
116,8544,4,1
116,8545,0,3
116,8546,2,2
116,8547,0,0
117,8544,0,0
117,8545,0,0
117,8546,1,0
117,8547,2,0
118,8544,0,0
118,8545,3,0
118,8546,1,0
118,8547,1,0
119,8544,1,0
119,8545,3,1
119,8546,3,0
119,8547,1,0
120,8544,0,0
120,8545,0,0
120,8546,0,0
120,8547,0,0
121,8544,0,0
121,8545,2,2
121,8546,0,0
121,8547,0,0
122,8544,0,0
122,8545,1,1
122,8546,3,0
122,8547,0,2
123,8544,1,4
123,8545,0,0
123,8546,0,0
123,8547,0,0
124,8544,0,2
124,8545,0,0
124,8546,3,0
124,8547,0,3
125,8544,1,0
125,8545,1,2
125,8546,1,0
125,8547,0,1
126,8544,0,0
126,8545,0,0
126,8546,0,0
126,8547,0,0
127,8544,0,0
127,8545,0,0
127,8546,1,0
127,8547,0,0
128,8544,1,0
128,8545,2,0
128,8546,0,0
128,8547,0,0
129,8544,0,0
129,8545,0,0
129,8546,0,0
129,8547,0,0
130,8544,0,6
130,8545,3,9
130,8546,4,0
130,8547,0,2
131,8544,0,0
131,8545,0,0
131,8546,2,1
131,8547,0,1
132,8544,5,8
132,8545,4,2
132,8546,4,3
132,8547,4,4
133,8544,1,1
133,8545,1,0
133,8546,0,1
133,8547,2,1
134,8544,0,0
134,8545,2,0
134,8546,0,0
134,8547,0,0
135,8544,0,1
135,8545,0,0
135,8546,0,0
135,8547,0,0
136,8544,0,0
136,8545,1,0
136,8546,0,0
136,8547,0,0
137,8544,0,0
137,8545,1,1
137,8546,0,1
137,8547,0,0
138,8544,0,1
138,8545,0,0
138,8546,0,0
138,8547,0,0
139,8544,4,0
139,8545,0,0
139,8546,0,1
139,8547,1,0
140,8544,0,0
140,8545,0,0
140,8546,0,1
140,8547,0,0
141,8544,0,3
141,8545,0,1
141,8546,0,3
141,8547,0,0
142,8544,0,0
142,8545,0,0
142,8546,0,0
142,8547,0,0
143,8544,2,0
143,8545,0,0
143,8546,0,0
143,8547,0,2
144,8544,0,0
144,8545,1,0
144,8546,0,0
144,8547,2,1
145,8544,0,0
145,8545,0,0
145,8546,0,0
145,8547,0,0
146,8544,0,0
146,8545,0,3
146,8546,0,0
146,8547,0,1
147,8544,0,0
147,8545,0,0
147,8546,0,0
147,8547,0,0
148,8544,0,0
148,8545,0,0
148,8546,0,0
148,8547,1,0
149,8544,1,0
149,8545,0,0
149,8546,3,2
149,8547,0,2
150,8544,0,1
150,8545,0,0
150,8546,0,0
150,8547,0,0
151,8544,0,1
151,8545,4,0
151,8546,0,0
151,8547,0,0
152,8544,2,0
152,8545,5,1
152,8546,4,4
152,8547,0,0
153,8544,1,1
153,8545,0,1
153,8546,0,0
153,8547,0,2
154,8544,0,0
154,8545,0,1
154,8546,0,0
154,8547,0,0
155,8544,0,0
155,8545,1,0
155,8546,0,1
155,8547,0,0
156,8544,4,0
156,8545,0,0
156,8546,1,0
156,8547,3,0
157,8544,1,1
157,8545,0,1
157,8546,0,0
157,8547,3,2
158,8544,0,1
158,8545,1,0
158,8546,1,2
158,8547,0,0
159,8544,2,0
159,8545,0,1
159,8546,0,2
159,8547,0,8
160,8544,0,1
160,8545,1,1
160,8546,0,0
160,8547,1,0
161,8544,0,0
161,8545,0,0
161,8546,0,0
161,8547,0,0
162,8544,0,0
162,8545,2,1
162,8546,0,1
162,8547,0,0
163,8544,0,2
163,8545,1,0
163,8546,0,2
163,8547,0,0
164,8544,1,1
164,8545,0,0
164,8546,0,0
164,8547,3,0
165,8544,0,0
165,8545,0,0
165,8546,0,0
165,8547,1,0
166,8544,2,1
166,8545,3,0
166,8546,0,1
166,8547,2,1
167,8544,4,0
167,8545,4,1
167,8546,1,0
167,8547,0,0
168,8544,1,0
168,8545,0,0
168,8546,0,0
168,8547,0,2
169,8544,0,0
169,8545,0,0
169,8546,0,0
169,8547,0,0
170,8544,0,0
170,8545,0,0
170,8546,1,0
170,8547,0,0
171,8544,0,2
171,8545,0,0
171,8546,0,0
171,8547,2,0
172,8544,0,1
172,8545,0,0
172,8546,0,0
172,8547,0,0
173,8544,0,2
173,8545,0,0
173,8546,0,0
173,8547,0,0
174,8544,0,1
174,8545,0,0
174,8546,0,0
174,8547,0,2
175,8544,0,0
175,8545,0,0
175,8546,0,0
175,8547,0,0
176,8544,0,1
176,8545,0,1
176,8546,0,0
176,8547,0,0
177,8544,0,1
177,8545,0,0
177,8546,0,0
177,8547,0,0
178,8544,0,0
178,8545,0,0
178,8546,0,0
178,8547,0,0
179,8544,0,0
179,8545,0,0
179,8546,0,0
179,8547,0,0
180,8544,0,2
180,8545,0,1
180,8546,0,0
180,8547,0,0
181,8544,0,0
181,8545,8,0
181,8546,0,0
181,8547,0,1
182,8544,0,0
182,8545,0,0
182,8546,0,0
182,8547,0,0
183,8544,0,0
183,8545,0,0
183,8546,0,0
183,8547,0,0
184,8544,1,3
184,8545,2,1
184,8546,0,0
184,8547,0,0
185,8544,0,0
185,8545,1,0
185,8546,0,0
185,8547,0,0
186,8544,1,2
186,8545,0,0
186,8546,0,0
186,8547,0,0
187,8544,0,2
187,8545,1,0
187,8546,0,1
187,8547,0,0
188,8544,5,2
188,8545,1,4
188,8546,0,3
188,8547,0,0
189,8544,0,0
189,8545,0,1
189,8546,0,0
189,8547,0,0
190,8544,0,0
190,8545,0,0
190,8546,2,0
190,8547,1,1
191,8544,4,2
191,8545,0,2
191,8546,1,1
191,8547,2,2
192,8544,0,0
192,8545,0,0
192,8546,0,0
192,8547,0,0
193,8544,1,0
193,8545,0,0
193,8546,1,2
193,8547,0,0
194,8544,2,0
194,8545,0,3
194,8546,0,2
194,8547,3,0
195,8544,0,0
195,8545,0,0
195,8546,0,0
195,8547,0,0
196,8544,0,0
196,8545,0,1
196,8546,0,0
196,8547,0,0
197,8544,0,0
197,8545,0,1
197,8546,2,0
197,8547,0,1
198,8544,0,0
198,8545,0,0
198,8546,0,0
198,8547,0,0
199,8544,1,0
199,8545,0,1
199,8546,0,2
199,8547,0,0
200,8544,0,1
200,8545,0,1
200,8546,1,0
200,8547,3,1
201,8544,0,1
201,8545,0,0
201,8546,0,0
201,8547,0,0
202,8544,0,0
202,8545,3,1
202,8546,1,0
202,8547,1,0
203,8544,1,0
203,8545,0,1
203,8546,0,0
203,8547,0,0
204,8544,0,0
204,8545,0,0
204,8546,0,2
204,8547,0,0
205,8544,1,0
205,8545,0,0
205,8546,0,2
205,8547,2,2
206,8544,1,1
206,8545,1,0
206,8546,1,2
206,8547,3,1
207,8544,0,0
207,8545,0,0
207,8546,0,0
207,8547,0,0
208,8544,1,0
208,8545,0,0
208,8546,0,0
208,8547,1,0
209,8544,0,0
209,8545,0,0
209,8546,1,0
209,8547,0,0
210,8544,0,0
210,8545,1,1
210,8546,0,0
210,8547,0,1
211,8544,0,0
211,8545,0,0
211,8546,0,1
211,8547,0,0
212,8544,0,0
212,8545,0,0
212,8546,0,0
212,8547,0,0
213,8544,1,1
213,8545,0,0
213,8546,0,0
213,8547,0,0
214,8544,2,0
214,8545,0,0
214,8546,0,1
214,8547,2,0
215,8544,0,0
215,8545,0,0
215,8546,0,0
215,8547,0,0
216,8544,2,1
216,8545,2,0
216,8546,0,5
216,8547,1,2
217,8544,0,0
217,8545,2,3
217,8546,0,2
217,8547,0,2
218,8544,0,0
218,8545,0,0
218,8546,1,0
218,8547,0,0
219,8544,0,3
219,8545,2,0
219,8546,1,0
219,8547,0,0
220,8544,1,0
220,8545,0,0
220,8546,0,1
220,8547,0,0
221,8544,1,0
221,8545,0,0
221,8546,0,0
221,8547,0,0
222,8544,0,0
222,8545,0,0
222,8546,1,0
222,8547,0,1
223,8544,0,0
223,8545,1,1
223,8546,1,0
223,8547,0,0
224,8544,3,4
224,8545,0,3
224,8546,5,2
224,8547,3,0
225,8544,1,2
225,8545,1,2
225,8546,0,0
225,8547,2,0
226,8544,0,0
226,8545,0,1
226,8546,0,3
226,8547,0,4
227,8544,1,0
227,8545,1,0
227,8546,0,0
227,8547,0,0
228,8544,0,0
228,8545,0,2
228,8546,0,0
228,8547,0,0
229,8544,4,1
229,8545,0,4
229,8546,1,2
229,8547,0,2
230,8544,5,2
230,8545,5,1
230,8546,0,3
230,8547,1,2
231,8544,1,0
231,8545,0,1
231,8546,0,0
231,8547,0,0
232,8544,0,1
232,8545,0,0
232,8546,0,0
232,8547,0,0
233,8544,2,1
233,8545,1,5
233,8546,3,8
233,8547,2,2
234,8544,0,0
234,8545,0,3
234,8546,2,0
234,8547,0,0
235,8544,0,0
235,8545,0,0
235,8546,0,0
235,8547,0,1
236,8544,0,5
236,8545,1,0
236,8546,0,0
236,8547,1,0
237,8544,0,0
237,8545,0,0
237,8546,2,0
237,8547,0,0
238,8544,1,0
238,8545,0,0
238,8546,0,1
238,8547,0,0
239,8544,1,0
239,8545,1,1
239,8546,0,0
239,8547,0,0
240,8544,0,0
240,8545,2,0
240,8546,0,0
240,8547,0,0
241,8544,0,0
241,8545,0,0
241,8546,0,0
241,8547,0,0
242,8544,0,0
242,8545,1,0
242,8546,0,0
242,8547,0,0
243,8544,0,1
243,8545,1,0
243,8546,1,1
243,8547,0,0
244,8544,1,7
244,8545,0,1
244,8546,1,0
244,8547,0,1
245,8544,0,0
245,8545,0,0
245,8546,1,0
245,8547,0,1
246,8544,2,0
246,8545,1,2
246,8546,0,2
246,8547,0,1
247,8544,0,3
247,8545,0,0
247,8546,1,0
247,8547,6,0
248,8544,0,0
248,8545,0,0
248,8546,0,0
248,8547,0,0
249,8544,0,0
249,8545,0,0
249,8546,0,0
249,8547,0,0
250,8544,0,0
250,8545,0,0
250,8546,1,0
250,8547,0,0
251,8544,0,1
251,8545,7,0
251,8546,0,2
251,8547,0,8
252,8544,5,5
252,8545,0,2
252,8546,0,0
252,8547,0,0
253,8544,1,2
253,8545,0,0
253,8546,1,0
253,8547,0,0
254,8544,0,0
254,8545,1,0
254,8546,0,0
254,8547,0,1
255,8544,0,0
255,8545,3,0
255,8546,0,0
255,8547,0,0
256,8544,1,5
256,8545,0,1
256,8546,0,0
256,8547,0,0
257,8544,0,0
257,8545,0,0
257,8546,0,0
257,8547,0,1
258,8544,1,3
258,8545,0,0
258,8546,0,0
258,8547,0,1
259,8544,0,0
259,8545,0,0
259,8546,0,8
259,8547,2,3
260,8544,0,0
260,8545,0,0
260,8546,0,0
260,8547,0,0
261,8544,0,0
261,8545,0,0
261,8546,0,0
261,8547,0,0
262,8544,0,0
262,8545,0,3
262,8546,0,1
262,8547,0,0
263,8544,0,0
263,8545,0,0
263,8546,0,0
263,8547,0,0
264,8544,1,0
264,8545,0,0
264,8546,0,0
264,8547,0,0
265,8544,0,0
265,8545,1,0
265,8546,2,0
265,8547,0,0
266,8544,0,0
266,8545,0,1
266,8546,0,1
266,8547,0,0
267,8544,0,0
267,8545,1,0
267,8546,0,0
267,8547,0,0
268,8544,0,0
268,8545,0,0
268,8546,0,1
268,8547,1,0
269,8544,0,1
269,8545,1,1
269,8546,0,0
269,8547,1,0
270,8544,1,1
270,8545,2,0
270,8546,0,0
270,8547,0,1
271,8544,0,0
271,8545,0,0
271,8546,0,0
271,8547,0,0
272,8544,1,1
272,8545,0,2
272,8546,0,0
272,8547,0,0
273,8544,3,3
273,8545,2,0
273,8546,1,0
273,8547,4,12
274,8544,2,1
274,8545,1,0
274,8546,3,0
274,8547,0,0
275,8544,0,0
275,8545,0,0
275,8546,0,0
275,8547,0,0
276,8544,0,0
276,8545,0,0
276,8546,0,0
276,8547,0,0
277,8544,0,0
277,8545,0,0
277,8546,0,1
277,8547,0,0
278,8544,3,3
278,8545,1,1
278,8546,0,0
278,8547,0,0
279,8544,0,0
279,8545,0,0
279,8546,0,0
279,8547,0,0
280,8544,0,1
280,8545,1,0
280,8546,4,1
280,8547,0,0
281,8544,1,0
281,8545,0,0
281,8546,0,0
281,8547,0,0
282,8544,0,0
282,8545,1,0
282,8546,1,0
282,8547,0,0
283,8544,0,0
283,8545,0,0
283,8546,0,0
283,8547,0,0
284,8544,0,1
284,8545,0,0
284,8546,0,0
284,8547,0,0
285,8544,0,0
285,8545,0,0
285,8546,0,0
285,8547,0,0
286,8544,0,1
286,8545,0,0
286,8546,0,0
286,8547,0,0
287,8544,0,0
287,8545,1,0
287,8546,1,0
287,8547,0,0
288,8544,0,1
288,8545,0,2
288,8546,2,0
288,8547,2,0
289,8544,0,0
289,8545,0,0
289,8546,0,0
289,8547,0,1
290,8544,0,0
290,8545,0,0
290,8546,0,3
290,8547,2,0
291,8544,0,0
291,8545,0,0
291,8546,5,0
291,8547,0,1
292,8544,0,0
292,8545,0,2
292,8546,0,0
292,8547,0,0
293,8544,0,0
293,8545,0,0
293,8546,0,2
293,8547,2,0
294,8544,0,0
294,8545,1,0
294,8546,0,0
294,8547,0,0
295,8544,1,0
295,8545,2,0
295,8546,0,0
295,8547,1,0
296,8544,2,0
296,8545,1,0
296,8546,0,0
296,8547,0,0
297,8544,0,0
297,8545,0,1
297,8546,0,0
297,8547,0,0
298,8544,0,1
298,8545,0,0
298,8546,3,0
298,8547,9,1
299,8544,2,0
299,8545,0,1
299,8546,0,0
299,8547,0,0
300,8544,0,0
300,8545,0,0
300,8546,0,0
300,8547,0,0
301,8544,0,0
301,8545,0,0
301,8546,0,0
301,8547,1,0
302,8544,0,0
302,8545,0,0
302,8546,0,0
302,8547,0,0
303,8544,0,1
303,8545,0,0
303,8546,0,0
303,8547,0,0
304,8544,0,0
304,8545,0,0
304,8546,0,0
304,8547,0,0
305,8544,0,0
305,8545,1,0
305,8546,0,0
305,8547,0,0
306,8544,0,0
306,8545,2,0
306,8546,0,1
306,8547,0,1
307,8544,0,0
307,8545,0,0
307,8546,0,0
307,8547,0,0
308,8544,0,0
308,8545,1,0
308,8546,0,1
308,8547,0,0
309,8544,0,5
309,8545,0,0
309,8546,0,4
309,8547,0,3
310,8544,0,0
310,8545,1,3
310,8546,0,0
310,8547,1,0
311,8544,0,3
311,8545,0,0
311,8546,0,0
311,8547,0,0
312,8544,0,0
312,8545,0,1
312,8546,1,1
312,8547,1,0
313,8544,0,6
313,8545,0,0
313,8546,0,0
313,8547,2,4
314,8544,0,0
314,8545,2,0
314,8546,0,0
314,8547,0,0
315,8544,0,0
315,8545,0,0
315,8546,0,0
315,8547,0,0
316,8544,0,0
316,8545,0,0
316,8546,0,0
316,8547,0,0
317,8544,0,0
317,8545,0,1
317,8546,0,0
317,8547,0,0
318,8544,0,1
318,8545,1,1
318,8546,2,0
318,8547,1,1
319,8544,0,1
319,8545,0,0
319,8546,1,0
319,8547,0,0
320,8544,2,1
320,8545,0,0
320,8546,1,0
320,8547,0,0
321,8544,0,1
321,8545,2,4
321,8546,3,4
321,8547,0,1
322,8544,0,1
322,8545,1,0
322,8546,1,0
322,8547,0,0
323,8544,0,0
323,8545,0,1
323,8546,0,0
323,8547,0,0
324,8544,0,0
324,8545,0,1
324,8546,0,1
324,8547,2,0
325,8544,1,2
325,8545,0,0
325,8546,0,1
325,8547,0,3
326,8544,2,1
326,8545,2,1
326,8546,1,0
326,8547,1,0
327,8544,1,0
327,8545,0,0
327,8546,0,0
327,8547,0,0
328,8544,1,3
328,8545,1,0
328,8546,0,0
328,8547,1,0
329,8544,1,0
329,8545,1,0
329,8546,1,2
329,8547,0,0
330,8544,3,0
330,8545,0,0
330,8546,0,0
330,8547,4,0
331,8544,0,1
331,8545,0,2
331,8546,1,1
331,8547,0,0
332,8544,0,0
332,8545,0,0
332,8546,0,3
332,8547,0,1
333,8544,1,5
333,8545,0,3
333,8546,1,1
333,8547,0,0
334,8544,0,1
334,8545,0,0
334,8546,0,0
334,8547,0,0
335,8544,0,0
335,8545,1,0
335,8546,1,2
335,8547,0,0
336,8544,0,1
336,8545,0,1
336,8546,0,0
336,8547,0,6
337,8544,0,0
337,8545,0,0
337,8546,0,0
337,8547,0,0
338,8544,0,0
338,8545,0,0
338,8546,0,0
338,8547,0,0
339,8544,0,0
339,8545,1,0
339,8546,0,0
339,8547,0,0
340,8544,0,0
340,8545,0,1
340,8546,0,0
340,8547,0,0
341,8544,2,3
341,8545,5,1
341,8546,0,0
341,8547,0,0
342,8544,0,0
342,8545,0,0
342,8546,0,0
342,8547,0,0
343,8544,0,0
343,8545,0,0
343,8546,0,0
343,8547,0,0
344,8544,0,0
344,8545,0,0
344,8546,1,0
344,8547,1,0
345,8544,0,0
345,8545,1,0
345,8546,0,1
345,8547,2,1
346,8544,0,0
346,8545,0,0
346,8546,0,0
346,8547,0,0
347,8544,1,0
347,8545,0,0
347,8546,0,0
347,8547,0,0
348,8544,0,1
348,8545,1,5
348,8546,3,0
348,8547,0,0
349,8544,0,0
349,8545,0,0
349,8546,0,0
349,8547,0,3
350,8544,0,0
350,8545,0,0
350,8546,0,0
350,8547,0,0
351,8544,1,0
351,8545,0,0
351,8546,2,4
351,8547,4,2
352,8544,0,0
352,8545,0,0
352,8546,0,0
352,8547,0,0
353,8544,0,0
353,8545,0,0
353,8546,0,0
353,8547,0,0
354,8544,1,4
354,8545,3,11
354,8546,0,1
354,8547,0,0
355,8544,0,0
355,8545,0,0
355,8546,0,1
355,8547,0,0
356,8544,0,0
356,8545,0,0
356,8546,1,1
356,8547,0,0
357,8544,1,0
357,8545,0,0
357,8546,0,0
357,8547,5,0
358,8544,0,1
358,8545,0,4
358,8546,0,2
358,8547,0,0
359,8544,1,0
359,8545,1,0
359,8546,0,0
359,8547,0,0
360,8544,0,0
360,8545,0,2
360,8546,0,0
360,8547,0,0
361,8544,0,1
361,8545,0,2
361,8546,0,0
361,8547,0,0
362,8544,0,0
362,8545,2,0
362,8546,2,2
362,8547,0,0
363,8544,0,0
363,8545,0,0
363,8546,0,0
363,8547,0,0
364,8544,0,0
364,8545,0,1
364,8546,0,0
364,8547,0,1
365,8544,0,0
365,8545,0,0
365,8546,2,0
365,8547,0,0
366,8544,0,0
366,8545,0,0
366,8546,0,4
366,8547,0,0
367,8544,0,0
367,8545,1,1
367,8546,2,0
367,8547,0,0
368,8544,0,0
368,8545,0,0
368,8546,3,0
368,8547,0,1
369,8544,0,0
369,8545,0,0
369,8546,0,0
369,8547,0,0
370,8544,0,1
370,8545,0,0
370,8546,0,0
370,8547,0,0
371,8544,0,1
371,8545,0,0
371,8546,0,0
371,8547,0,0
372,8544,0,0
372,8545,0,0
372,8546,0,0
372,8547,0,1
373,8544,0,0
373,8545,0,0
373,8546,0,0
373,8547,0,0
374,8544,4,2
374,8545,0,5
374,8546,0,0
374,8547,0,2
375,8544,0,0
375,8545,1,0
375,8546,0,0
375,8547,0,0
376,8544,0,1
376,8545,0,1
376,8546,0,1
376,8547,0,0
377,8544,0,0
377,8545,0,0
377,8546,0,1
377,8547,0,0
378,8544,0,0
378,8545,2,0
378,8546,0,2
378,8547,2,0
379,8544,1,0
379,8545,1,1
379,8546,0,0
379,8547,0,1
380,8544,0,0
380,8545,0,0
380,8546,0,1
380,8547,0,0
381,8544,0,0
381,8545,0,0
381,8546,0,0
381,8547,0,0
382,8544,0,0
382,8545,0,4
382,8546,0,0
382,8547,0,0
383,8544,0,0
383,8545,0,0
383,8546,0,0
383,8547,0,0
384,8544,0,0
384,8545,0,0
384,8546,0,0
384,8547,0,0
385,8544,0,0
385,8545,0,0
385,8546,0,0
385,8547,0,0
386,8544,0,0
386,8545,0,0
386,8546,0,0
386,8547,0,0
387,8544,0,0
387,8545,0,0
387,8546,0,0
387,8547,0,0
388,8544,0,0
388,8545,0,0
388,8546,1,1
