station_id,time_id,arrivals,departures
176,4272,0,2
176,4273,0,0
177,4272,0,1
177,4273,0,0
178,4272,0,0
178,4273,0,0
179,4272,0,0
179,4273,0,0
180,4272,0,3
180,4273,0,0
181,4272,8,0
181,4273,0,1
182,4272,0,0
182,4273,0,0
183,4272,0,0
183,4273,0,0
184,4272,3,4
184,4273,0,0
185,4272,1,0
185,4273,0,0
186,4272,1,2
186,4273,0,0
187,4272,1,2
187,4273,0,1
188,4272,6,6
188,4273,0,3
189,4272,0,1
189,4273,0,0
190,4272,0,0
190,4273,3,1
191,4272,4,4
191,4273,3,3
192,4272,0,0
192,4273,0,0
193,4272,1,0
193,4273,1,2
194,4272,2,3
194,4273,3,2
195,4272,0,0
195,4273,0,0
196,4272,0,1
196,4273,0,0
197,4272,0,1
197,4273,2,1
198,4272,0,0
198,4273,0,0
199,4272,1,1
199,4273,0,2
200,4272,0,2
200,4273,4,1
201,4272,0,1
201,4273,0,0
202,4272,3,1
202,4273,2,0
203,4272,1,1
203,4273,0,0
204,4272,0,0
204,4273,0,2
205,4272,1,0
205,4273,2,4
206,4272,2,1
206,4273,4,3
207,4272,0,0
207,4273,0,0
208,4272,1,0
208,4273,1,0
209,4272,0,0
209,4273,1,0
210,4272,1,1
210,4273,0,1
211,4272,0,0
211,4273,0,1
212,4272,0,0
212,4273,0,0
213,4272,1,1
213,4273,0,0
214,4272,2,0
214,4273,2,1
215,4272,0,0
215,4273,0,0
216,4272,4,1
216,4273,1,7
217,4272,2,3
217,4273,0,4
218,4272,0,0
218,4273,1,0
219,4272,2,3
219,4273,1,0
220,4272,1,0
220,4273,0,1
221,4272,1,0
221,4273,0,0
222,4272,0,0
222,4273,1,1
223,4272,1,1
223,4273,1,0
224,4272,3,7
224,4273,8,2
225,4272,2,4
225,4273,2,0
226,4272,0,1
226,4273,0,7
227,4272,2,0
227,4273,0,0
228,4272,0,2
228,4273,0,0
229,4272,4,5
229,4273,1,4
230,4272,10,3
230,4273,1,5
231,4272,1,1
231,4273,0,0
232,4272,0,1
232,4273,0,0
233,4272,3,6
233,4273,5,10
234,4272,0,3
234,4273,2,0
235,4272,0,0
235,4273,0,1
236,4272,1,5
236,4273,1,0
237,4272,0,0
237,4273,2,0
238,4272,1,0
238,4273,0,1
239,4272,2,1
239,4273,0,0
240,4272,2,0
240,4273,0,0
241,4272,0,0
241,4273,0,0
242,4272,1,0
242,4273,0,0
243,4272,1,1
243,4273,1,1
244,4272,1,8
244,4273,1,1
245,4272,0,0
245,4273,1,1
246,4272,3,2
246,4273,0,3
247,4272,0,3
247,4273,7,0
248,4272,0,0
248,4273,0,0
249,4272,0,0
249,4273,0,0
250,4272,0,0
250,4273,1,0
251,4272,7,1
251,4273,0,10
252,4272,5,7
252,4273,0,0
253,4272,1,2
253,4273,1,0
254,4272,1,0
254,4273,0,1
255,4272,3,0
255,4273,0,0
256,4272,1,6
256,4273,0,0
257,4272,0,0
257,4273,0,1
258,4272,1,3
258,4273,0,1
259,4272,0,0
259,4273,2,11
260,4272,0,0
260,4273,0,0
261,4272,0,0
261,4273,0,0
262,4272,0,3
262,4273,0,1
263,4272,0,0
263,4273,0,0
264,4272,1,0
264,4273,0,0
265,4272,1,0
265,4273,2,0
266,4272,0,1
266,4273,0,1
267,4272,1,0
267,4273,0,0
268,4272,0,0
268,4273,1,1
269,4272,1,2
269,4273,1,0
270,4272,3,1
270,4273,0,1
271,4272,0,0
271,4273,0,0
272,4272,1,3
272,4273,0,0
273,4272,5,3
273,4273,5,12
274,4272,3,1
274,4273,3,0
275,4272,0,0
275,4273,0,0
276,4272,0,0
276,4273,0,0
277,4272,0,0
277,4273,0,1
278,4272,4,4
278,4273,0,0
279,4272,0,0
279,4273,0,0
280,4272,1,1
280,4273,4,1
281,4272,1,0
281,4273,0,0
282,4272,1,0
282,4273,1,0
283,4272,0,0
283,4273,0,0
284,4272,0,1
284,4273,0,0
285,4272,0,0
285,4273,0,0
286,4272,0,1
286,4273,0,0
287,4272,1,0
287,4273,1,0
288,4272,0,3
288,4273,4,0
289,4272,0,0
289,4273,0,1
290,4272,0,0
290,4273,2,3
291,4272,0,0
291,4273,5,1
292,4272,0,2
292,4273,0,0
293,4272,0,0
293,4273,2,2
294,4272,1,0
294,4273,0,0
295,4272,3,0
295,4273,1,0
296,4272,3,0
296,4273,0,0
297,4272,0,1
297,4273,0,0
298,4272,0,1
298,4273,12,1
299,4272,2,1
299,4273,0,0
300,4272,0,0
300,4273,0,0
301,4272,0,0
301,4273,1,0
302,4272,0,0
302,4273,0,0
303,4272,0,1
303,4273,0,0
304,4272,0,0
304,4273,0,0
305,4272,1,0
305,4273,0,0
306,4272,2,0
306,4273,0,2
307,4272,0,0
307,4273,0,0
308,4272,1,0
308,4273,0,1
309,4272,0,5
309,4273,0,7
310,4272,1,3
310,4273,1,0
311,4272,0,3
311,4273,0,0
312,4272,0,1
312,4273,2,1
313,4272,0,6
313,4273,2,4
314,4272,2,0
314,4273,0,0
315,4272,0,0
315,4273,0,0
316,4272,0,0
316,4273,0,0
317,4272,0,1
317,4273,0,0
318,4272,1,2
318,4273,3,1
319,4272,0,1
319,4273,1,0
320,4272,2,1
320,4273,1,0
321,4272,2,5
321,4273,3,5
322,4272,1,1
322,4273,1,0
323,4272,0,1
323,4273,0,0
324,4272,0,1
324,4273,2,1
325,4272,1,2
325,4273,0,4
326,4272,4,2
326,4273,2,0
327,4272,1,0
327,4273,0,0
328,4272,2,3
328,4273,1,0
329,4272,2,0
329,4273,1,2
330,4272,3,0
330,4273,4,0
331,4272,0,3
331,4273,1,1
332,4272,0,0
332,4273,0,4
333,4272,1,8
333,4273,1,1
334,4272,0,1
334,4273,0,0
335,4272,1,0
335,4273,1,2
336,4272,0,2
336,4273,0,6
337,4272,0,0
337,4273,0,0
338,4272,0,0
338,4273,0,0
339,4272,1,0
339,4273,0,0
340,4272,0,1
340,4273,0,0
341,4272,7,4
341,4273,0,0
342,4272,0,0
342,4273,0,0
343,4272,0,0
343,4273,0,0
344,4272,0,0
344,4273,2,0
345,4272,1,0
345,4273,2,2
346,4272,0,0
346,4273,0,0
347,4272,1,0
347,4273,0,0
348,4272,1,6
348,4273,3,0
349,4272,0,0
349,4273,0,3
350,4272,0,0
350,4273,0,0
351,4272,1,0
351,4273,6,6
352,4272,0,0
352,4273,0,0
353,4272,0,0
353,4273,0,0
354,4272,4,15
354,4273,0,1
355,4272,0,0
355,4273,0,1
356,4272,0,0
356,4273,1,1
357,4272,1,0
357,4273,5,0
358,4272,0,5
358,4273,0,2
359,4272,2,0
359,4273,0,0
360,4272,0,2
360,4273,0,0
361,4272,0,3
361,4273,0,0
362,4272,2,0
362,4273,2,2
363,4272,0,0
363,4273,0,0
364,4272,0,1
364,4273,0,1
365,4272,0,0
365,4273,2,0
366,4272,0,0
366,4273,0,4
367,4272,1,1
367,4273,2,0
368,4272,0,0
368,4273,3,1
369,4272,0,0
369,4273,0,0
370,4272,0,1
370,4273,0,0
371,4272,0,1
371,4273,0,0
372,4272,0,0
372,4273,0,1
373,4272,0,0
373,4273,0,0
374,4272,4,7
374,4273,0,2
375,4272,1,0
375,4273,0,0
376,4272,0,2
376,4273,0,1
377,4272,0,0
377,4273,0,1
378,4272,2,0
378,4273,2,2
379,4272,2,1
379,4273,0,1
380,4272,0,0
380,4273,0,1
381,4272,0,0
381,4273,0,0
382,4272,0,4
382,4273,0,0
383,4272,0,0
383,4273,0,0
384,4272,0,0
384,4273,0,0
385,4272,0,0
385,4273,0,0
386,4272,0,0
386,4273,0,0
387,4272,0,0
387,4273,0,0
388,4272,0,0
388,4273,2,2
389,4272,0,0
389,4273,0,0
390,4272,0,1
390,4273,0,0
391,4272,0,0
391,4273,1,1
392,4272,2,0
392,4273,0,0
393,4272,0,6
393,4273,0,0
394,4272,1,0
394,4273,4,0
395,4272,0,1
395,4273,0,1
396,4272,0,0
396,4273,0,0
397,4272,5,2
397,4273,3,0
398,4272,0,0
398,4273,0,0
399,4272,4,3
399,4273,6,11
400,4272,0,0
400,4273,0,0
401,4272,2,5
401,4273,0,2
402,4272,0,0
402,4273,0,0
403,4272,0,0
403,4273,0,0
404,4272,0,0
404,4273,0,0
405,4272,0,1
405,4273,0,0
406,4272,0,0
406,4273,0,0
407,4272,0,0
407,4273,0,0
408,4272,5,3
408,4273,2,1
409,4272,1,1
409,4273,0,0
410,4272,9,1
410,4273,1,2
411,4272,1,1
411,4273,2,4
412,4272,0,0
412,4273,0,0
413,4272,0,0
413,4273,0,0
414,4272,0,0
414,4273,0,0
415,4272,0,0
415,4273,0,0
416,4272,0,0
416,4273,0,0
417,4272,0,0
417,4273,0,0
418,4272,0,0
418,4273,0,0
419,4272,4,0
419,4273,3,1
420,4272,2,1
420,4273,0,0
421,4272,1,7
421,4273,3,0
422,4272,0,0
422,4273,0,0
423,4272,0,0
423,4273,1,1
424,4272,1,1
424,4273,2,3
425,4272,0,1
425,4273,0,1
426,4272,0,0
426,4273,2,0
427,4272,0,0
427,4273,5,2
428,4272,0,5
428,4273,0,0
429,4272,0,0
429,4273,0,0
430,4272,0,0
430,4273,1,1
431,4272,4,0
431,4273,7,2
432,4272,0,1
432,4273,0,1
433,4272,4,2
433,4273,1,0
434,4272,0,0
434,4273,0,0
435,4272,1,0
435,4273,1,0
436,4272,1,4
436,4273,0,2
437,4272,0,0
437,4273,0,0
438,4272,0,0
438,4273,0,0
439,4272,2,1
439,4273,0,0
440,4272,3,0
440,4273,2,0
441,4272,0,3
441,4273,0,0
442,4272,0,0
442,4273,1,1
443,4272,2,5
443,4273,1,0
444,4272,4,7
444,4273,0,0
445,4272,1,0
445,4273,2,0
446,4272,1,5
446,4273,3,4
447,4272,1,0
447,4273,0,0
448,4272,2,5
448,4273,0,3
449,4272,1,0
449,4273,1,1
450,4272,0,0
450,4273,0,0
451,4272,3,2
451,4273,2,0
452,4272,2,1
452,4273,2,4
453,4272,1,1
453,4273,3,0
454,4272,1,0
454,4273,0,0
455,4272,0,0
455,4273,1,0
456,4272,0,2
456,4273,1,5
457,4272,2,2
457,4273,1,2
458,4272,3,2
458,4273,0,0
459,4272,4,1
459,4273,2,1
460,4272,1,0
460,4273,1,0
461,4272,0,1
461,4273,0,0
462,4272,0,1
462,4273,0,1
463,4272,0,1
463,4273,1,0
464,4272,0,1
464,4273,0,0
465,4272,1,0
465,4273,4,1
466,4272,0,0
466,4273,0,3
467,4272,2,2
467,4273,1,0
468,4272,0,0
468,4273,0,0
469,4272,2,0
469,4273,2,0
470,4272,1,0
470,4273,0,0
471,4272,4,0
471,4273,1,0
472,4272,0,0
472,4273,0,0
473,4272,0,0
473,4273,1,0
474,4272,0,0
474,4273,0,0
475,4272,0,0
475,4273,1,0
476,4272,0,0
476,4273,0,0
477,4272,3,0
477,4273,0,0
478,4272,1,2
478,4273,2,0
479,4272,3,4
479,4273,0,3
480,4272,6,3
480,4273,3,1
481,4272,0,2
481,4273,2,0
482,4272,0,0
482,4273,0,0
483,4272,1,0
483,4273,0,0
484,4272,0,1
484,4273,0,0
485,4272,4,0
485,4273,3,1
486,4272,8,4
486,4273,3,3
487,4272,1,2
487,4273,0,1
488,4272,2,0
488,4273,3,0
489,4272,4,0
489,4273,3,0
490,4272,0,0
490,4273,0,0
491,4272,2,1
491,4273,1,0
492,4272,0,3
492,4273,5,2
493,4272,0,0
493,4273,0,0
494,4272,0,0
494,4273,0,0
495,4272,1,0
495,4273,2,0
496,4272,3,0
496,4273,0,0
497,4272,0,0
497,4273,0,0
498,4272,2,0
498,4273,1,0
499,4272,3,6
499,4273,1,0
500,4272,0,0
500,4273,0,0
501,4272,3,2
501,4273,4,0
502,4272,0,0
502,4273,0,0
503,4272,4,1
503,4273,1,0
504,4272,0,0
504,4273,2,0
505,4272,0,0
505,4273,3,0
506,4272,1,0
506,4273,2,1
507,4272,3,3
507,4273,1,0
508,4272,1,2
508,4273,1,5
509,4272,0,0
509,4273,0,0
510,4272,5,5
510,4273,4,1
511,4272,5,3
511,4273,1,0
512,4272,6,0
512,4273,5,4
513,4272,1,1
513,4273,0,0
514,4272,0,2
514,4273,0,1
515,4272,3,0
515,4273,2,0
516,4272,0,0
516,4273,0,0
517,4272,0,1
517,4273,0,0
518,4272,0,2
518,4273,0,0
519,4272,0,0
519,4273,0,0
520,4272,2,0
520,4273,0,0
521,4272,0,0
521,4273,0,0
522,4272,5,1
522,4273,0,0
523,4272,1,0
523,4273,0,0
524,4272,8,0
524,4273,0,0
525,4272,0,0
525,4273,0,0
526,4272,3,0
526,4273,0,0
527,4272,1,0
527,4273,2,1
528,4272,0,0
528,4273,0,0
529,4272,1,0
529,4273,0,3
530,4272,0,1
530,4273,2,0
531,4272,0,0
531,4273,0,0
532,4272,4,8
532,4273,1,0
533,4272,4,1
533,4273,2,0
534,4272,0,3
534,4273,1,3
535,4272,0,0
535,4273,0,1
536,4272,0,1
536,4273,2,0
537,4272,6,1
537,4273,1,0
538,4272,0,0
538,4273,0,0
539,4272,0,2
539,4273,1,4
540,4272,1,2
540,4273,1,0
541,4272,2,0
541,4273,0,0
542,4272,2,0
542,4273,2,0
543,4272,0,1
543,4273,0,0
544,4272,0,1
544,4273,3,0
545,4272,0,0
545,4273,0,1
546,4272,1,0
546,4273,0,0
547,4272,1,0
547,4273,0,0
548,4272,0,0
548,4273,0,0
549,4272,4,0
549,4273,1,0
550,4272,3,0
550,4273,1,0
551,4272,0,0
551,4273,0,3
552,4272,1,2
552,4273,3,0
553,4272,6,5
553,4273,1,2
554,4272,1,0
554,4273,0,0
555,4272,0,0
555,4273,0,0
556,4272,0,4
556,4273,0,0
557,4272,0,1
557,4273,0,0
558,4272,0,0
558,4273,0,0
559,4272,0,0
559,4273,0,0
560,4272,0,1
560,4273,0,0
561,4272,0,1
561,4273,0,0
562,4272,8,5
562,4273,0,2
563,4272,0,0
563,4273,1,0
564,4272,0,0
564,4273,0,0
565,4272,1,0
565,4273,0,0
566,4272,1,2
566,4273,0,1
567,4272,0,0
567,4273,0,0
568,4272,0,0
568,4273,1,0
569,4272,2,0
569,4273,1,0
570,4272,0,5
570,4273,0,0
571,4272,0,3
571,4273,0,0
572,4272,8,9
572,4273,5,5
573,4272,3,2
573,4273,1,1
574,4272,4,0
574,4273,4,2
575,4272,0,0
575,4273,0,0
576,4272,0,1
576,4273,1,0
577,4272,2,1
577,4273,4,3
578,4272,1,0
578,4273,0,0
579,4272,2,0
579,4273,0,0
580,4272,0,0
580,4273,2,0
581,4272,0,0
581,4273,0,0
582,4272,0,0
582,4273,0,0
583,4272,1,0
583,4273,2,0
584,4272,1,1
584,4273,4,0
585,4272,0,0
585,4273,0,0
586,4272,0,0
586,4273,5,0
587,4272,0,0
587,4273,0,0
588,4272,3,0
588,4273,0,2
589,4272,2,0
589,4273,3,4
590,4272,0,0
590,4273,3,0
591,4272,3,0
591,4273,4,0
592,4272,1,0
592,4273,3,0
593,4272,1,1
593,4273,3,1
594,4272,1,1
594,4273,0,0
595,4272,1,2
595,4273,0,1
596,4272,2,2
596,4273,0,0
597,4272,3,4
597,4273,4,8
598,4272,0,1
598,4273,1,0
599,4272,0,0
599,4273,0,0
600,4272,2,0
600,4273,0,0
601,4272,0,0
601,4273,2,2
602,4272,0,0
602,4273,0,0
603,4272,4,0
603,4273,1,0
604,4272,3,2
604,4273,0,0
605,4272,1,0
605,4273,0,0
606,4272,0,2
606,4273,0,3
607,4272,0,1
607,4273,1,0
608,4272,0,0
608,4273,0,0
609,4272,2,0
609,4273,0,0
610,4272,0,1
610,4273,0,1
611,4272,0,1
611,4273,0,0
612,4272,1,0
612,4273,0,0
613,4272,0,3
613,4273,4,2
614,4272,0,1
614,4273,0,0
615,4272,3,0
615,4273,2,0
616,4272,1,1
616,4273,0,0
617,4272,0,0
617,4273,0,0
618,4272,0,0
618,4273,3,1
619,4272,2,2
619,4273,0,0
620,4272,3,1
620,4273,0,1
621,4272,2,4
621,4273,0,0
622,4272,1,2
622,4273,0,1
623,4272,1,0
623,4273,2,0
624,4272,0,0
624,4273,0,0
625,4272,2,1
625,4273,1,0
626,4272,2,0
626,4273,2,3
627,4272,0,0
627,4273,1,0
628,4272,3,0
628,4273,1,0
629,4272,0,0
629,4273,0,0
630,4272,1,0
630,4273,0,0
631,4272,2,1
631,4273,1,0
632,4272,0,1
632,4273,1,0
633,4272,3,0
633,4273,3,0
634,4272,0,0
634,4273,0,1
635,4272,5,3
635,4273,2,0
636,4272,0,0
636,4273,0,0
637,4272,0,2
637,4273,2,0
638,4272,0,2
638,4273,0,0
639,4272,0,0
639,4273,4,0
640,4272,1,0
640,4273,0,0
641,4272,0,3
641,4273,0,0
642,4272,0,0
642,4273,0,0
643,4272,5,1
643,4273,3,2
644,4272,0,2
644,4273,2,0
645,4272,1,1
645,4273,1,0
646,4272,0,1
646,4273,0,3
647,4272,4,0
647,4273,0,2
648,4272,1,0
648,4273,3,0
649,4272,0,1
649,4273,0,5
650,4272,3,0
650,4273,0,4
651,4272,0,3
651,4273,0,5
652,4272,0,0
652,4273,0,0
653,4272,4,1
653,4273,1,0
654,4272,0,0
654,4273,0,0
655,4272,0,2
655,4273,0,2
656,4272,0,0
656,4273,0,0
657,4272,4,0
657,4273,0,0
658,4272,0,1
658,4273,2,1
659,4272,2,0
659,4273,0,0
660,4272,1,2
660,4273,1,1
661,4272,3,0
661,4273,1,0
662,4272,0,0
662,4273,3,0
663,4272,2,0
663,4273,2,1
664,4272,0,0
664,4273,0,1
665,4272,5,0
665,4273,0,0
666,4272,2,1
666,4273,2,0
667,4272,0,1
667,4273,0,2
668,4272,0,0
668,4273,0,1
669,4272,1,0
669,4273,2,0
670,4272,0,0
670,4273,1,0
671,4272,0,2
671,4273,0,0
672,4272,0,0
672,4273,0,0
673,4272,1,1
673,4273,0,0
674,4272,0,1
674,4273,0,0
675,4272,1,0
675,4273,3,1
676,4272,4,1
676,4273,2,1
677,4272,2,2
677,4273,2,1
678,4272,1,0
678,4273,0,0
679,4272,2,0
679,4273,0,0
680,4272,0,3
680,4273,0,2
681,4272,0,0
681,4273,0,0
682,4272,2,0
682,4273,2,0
683,4272,2,0
683,4273,0,0
684,4272,0,0
684,4273,0,0
685,4272,1,3
685,4273,0,0
686,4272,5,1
686,4273,1,2
687,4272,8,1
687,4273,1,0
688,4272,0,0
688,4273,0,0
689,4272,0,0
689,4273,0,0
690,4272,2,0
690,4273,0,0
691,4272,2,7
691,4273,1,3
692,4272,0,4
692,4273,6,0
693,4272,0,0
693,4273,1,1
694,4272,2,2
694,4273,5,0
695,4272,4,1
695,4273,2,10
696,4272,1,0
696,4273,0,0
697,4272,0,0
697,4273,1,2
698,4272,0,1
698,4273,2,3
699,4272,1,1
699,4273,0,0
700,4272,2,1
700,4273,1,0
701,4272,5,1
701,4273,0,0
702,4272,1,0
702,4273,7,6
703,4272,0,0
703,4273,0,0
704,4272,0,0
704,4273,0,0
705,4272,2,0
705,4273,0,0
706,4272,3,2
706,4273,0,1
707,4272,0,0
707,4273,1,0
708,4272,1,0
708,4273,1,0
709,4272,1,0
709,4273,0,3
710,4272,0,0
710,4273,1,2
711,4272,1,1
711,4273,1,4
712,4272,1,0
712,4273,1,0
713,4272,1,4
713,4273,2,2
714,4272,4,0
714,4273,0,0
715,4272,4,0
715,4273,4,0
716,4272,4,0
716,4273,0,0
717,4272,3,6
717,4273,2,2
718,4272,1,5
718,4273,0,2
719,4272,0,3
719,4273,2,3
720,4272,1,0
720,4273,2,0
721,4272,1,1
721,4273,0,0
722,4272,0,0
722,4273,0,0
723,4272,1,0
723,4273,4,1
724,4272,0,0
724,4273,0,0
725,4272,1,0
725,4273,0,0
726,4272,2,1
726,4273,3,0
727,4272,5,1
727,4273,2,2
728,4272,1,0
728,4273,0,0
729,4272,1,0
729,4273,1,1
730,4272,1,1
730,4273,0,0
731,4272,0,2
731,4273,4,1
732,4272,2,1
732,4273,4,2
733,4272,0,3
733,4273,0,2
734,4272,0,0
734,4273,0,0
735,4272,3,2
735,4273,0,1
736,4272,0,0
736,4273,0,0
737,4272,2,1
737,4273,0,4
738,4272,2,0
738,4273,1,1
739,4272,2,0
739,4273,1,1
740,4272,1,0
740,4273,2,1
741,4272,0,0
741,4273,0,0
742,4272,4,0
742,4273,1,0
743,4272,0,0
743,4273,1,3
744,4272,0,0
744,4273,0,0
745,4272,1,0
745,4273,1,1
746,4272,0,1
746,4273,4,1
747,4272,0,1
747,4273,0,2
748,4272,3,0
748,4273,0,0
749,4272,0,3
749,4273,1,1
750,4272,1,0
750,4273,1,0
751,4272,0,6
751,4273,0,4
752,4272,0,0
752,4273,0,0
753,4272,1,1
753,4273,0,0
754,4272,0,0
754,4273,0,0
755,4272,0,2
755,4273,0,1
756,4272,0,0
756,4273,0,0
757,4272,4,1
757,4273,0,0
758,4272,3,2
758,4273,5,0
759,4272,0,1
759,4273,0,0
760,4272,0,0
760,4273,0,0
761,4272,3,2
761,4273,4,0
762,4272,0,1
762,4273,2,2
763,4272,0,0
763,4273,8,0
764,4272,1,1
764,4273,1,3
765,4272,0,0
765,4273,0,0
766,4272,1,0
766,4273,0,4
767,4272,2,0
767,4273,0,0
768,4272,0,1
768,4273,2,1
769,4272,1,1
769,4273,0,1
770,4272,0,0
770,4273,0,0
771,4272,2,2
771,4273,0,0
772,4272,2,6
772,4273,1,1
773,4272,2,0
773,4273,0,0
774,4272,0,0
774,4273,0,0
775,4272,0,0
775,4273,0,0
776,4272,0,2
