station_id,time_id,arrivals,departures
246,6623,1,3
247,6623,0,0
248,6623,0,0
249,6623,2,0
250,6623,0,5
251,6623,0,11
252,6623,1,0
253,6623,0,0
254,6623,0,2
255,6623,2,0
256,6623,0,0
257,6623,2,1
258,6623,2,2
259,6623,0,0
260,6623,0,4
261,6623,0,0
262,6623,0,1
263,6623,1,0
264,6623,1,1
265,6623,0,0
266,6623,0,0
267,6623,2,0
268,6623,1,1
269,6623,0,0
270,6623,1,3
271,6623,0,0
272,6623,1,0
273,6623,0,3
274,6623,3,0
275,6623,0,0
276,6623,0,0
277,6623,1,0
278,6623,0,1
279,6623,0,1
280,6623,0,1
281,6623,0,0
282,6623,0,0
283,6623,0,0
284,6623,0,2
285,6623,0,0
286,6623,0,0
287,6623,1,0
288,6623,4,2
289,6623,0,0
290,6623,0,0
291,6623,1,1
292,6623,4,5
293,6623,0,0
294,6623,2,1
295,6623,6,2
296,6623,0,0
297,6623,1,0
298,6623,1,0
299,6623,0,0
300,6623,0,3
301,6623,0,3
302,6623,0,0
303,6623,2,1
304,6623,0,0
305,6623,0,2
306,6623,0,0
307,6623,0,0
308,6623,1,2
309,6623,0,0
310,6623,1,0
311,6623,1,0
312,6623,2,0
313,6623,0,0
314,6623,0,0
315,6623,0,0
316,6623,3,1
317,6623,0,0
318,6623,0,3
319,6623,0,0
320,6623,1,0
321,6623,0,0
322,6623,0,0
323,6623,0,0
324,6623,0,2
325,6623,1,0
326,6623,3,3
327,6623,1,3
328,6623,0,0
329,6623,0,0
330,6623,2,0
331,6623,0,1
332,6623,0,1
333,6623,0,0
334,6623,0,1
335,6623,0,7
336,6623,0,1
337,6623,1,1
338,6623,0,2
339,6623,1,0
340,6623,0,0
341,6623,8,4
342,6623,0,0
343,6623,0,0
344,6623,0,0
345,6623,0,2
346,6623,0,0
347,6623,0,1
348,6623,0,0
349,6623,0,0
350,6623,0,0
351,6623,4,0
352,6623,2,0
353,6623,0,1
354,6623,0,0
355,6623,0,0
356,6623,1,3
357,6623,1,3
358,6623,0,1
359,6623,0,1
360,6623,1,0
361,6623,2,2
362,6623,0,0
363,6623,0,0
364,6623,1,1
365,6623,1,0
366,6623,0,1
367,6623,2,1
368,6623,0,0
369,6623,0,0
370,6623,0,0
371,6623,1,0
372,6623,0,3
373,6623,0,0
374,6623,1,4
375,6623,0,0
376,6623,0,0
377,6623,0,1
378,6623,2,3
379,6623,1,1
380,6623,1,0
381,6623,0,0
382,6623,0,0
383,6623,0,4
384,6623,1,0
385,6623,0,0
386,6623,1,0
387,6623,1,0
388,6623,0,2
389,6623,0,0
390,6623,1,1
391,6623,1,0
392,6623,0,0
393,6623,0,4
394,6623,1,0
395,6623,0,0
396,6623,3,0
397,6623,0,0
398,6623,0,0
399,6623,0,2
400,6623,0,0
401,6623,5,0
402,6623,0,0
403,6623,2,0
404,6623,0,0
405,6623,1,3
406,6623,1,0
407,6623,3,1
408,6623,1,1
409,6623,2,1
410,6623,0,1
411,6623,1,3
412,6623,0,0
413,6623,0,0
414,6623,0,0
415,6623,0,0
416,6623,0,0
417,6623,0,0
418,6623,0,0
419,6623,3,1
420,6623,0,0
421,6623,4,10
422,6623,0,0
423,6623,0,1
424,6623,3,1
425,6623,0,1
426,6623,0,1
427,6623,1,3
428,6623,2,0
429,6623,0,0
430,6623,0,1
431,6623,0,0
432,6623,0,0
433,6623,0,0
434,6623,0,0
435,6623,0,1
436,6623,3,0
437,6623,0,0
438,6623,0,0
439,6623,3,0
440,6623,2,2
441,6623,4,0
442,6623,1,0
443,6623,3,0
444,6623,1,0
445,6623,1,0
446,6623,2,6
447,6623,0,0
448,6623,0,2
449,6623,7,1
450,6623,0,0
451,6623,1,0
452,6623,2,2
453,6623,0,0
454,6623,0,0
455,6623,0,0
456,6623,2,4
457,6623,3,0
458,6623,1,3
459,6623,2,0
460,6623,0,0
461,6623,2,0
462,6623,5,3
463,6623,1,0
464,6623,1,0
465,6623,2,1
466,6623,3,2
467,6623,1,1
468,6623,1,0
469,6623,1,0
470,6623,2,0
471,6623,5,0
472,6623,0,0
473,6623,0,0
474,6623,1,1
475,6623,0,0
476,6623,0,0
477,6623,2,1
478,6623,0,0
479,6623,2,1
480,6623,2,4
481,6623,0,2
482,6623,1,0
483,6623,1,0
484,6623,1,0
485,6623,0,2
486,6623,4,0
487,6623,3,0
488,6623,2,0
489,6623,1,1
490,6623,2,1
491,6623,0,0
492,6623,0,0
493,6623,0,0
494,6623,0,0
495,6623,0,0
496,6623,0,0
497,6623,0,0
498,6623,4,5
499,6623,3,1
500,6623,0,0
501,6623,1,1
502,6623,0,0
503,6623,0,0
504,6623,0,0
505,6623,0,0
506,6623,2,0
507,6623,1,1
508,6623,5,6
509,6623,0,0
510,6623,2,0
511,6623,1,2
512,6623,1,0
513,6623,0,0
514,6623,2,1
515,6623,1,0
516,6623,0,0
517,6623,0,0
518,6623,0,1
519,6623,0,0
520,6623,2,2
521,6623,1,2
522,6623,5,0
523,6623,0,0
524,6623,3,1
525,6623,0,0
526,6623,4,1
527,6623,0,1
528,6623,0,0
529,6623,6,1
530,6623,0,0
531,6623,0,2
532,6623,6,6
533,6623,1,1
534,6623,3,2
535,6623,0,0
536,6623,0,0
537,6623,1,0
538,6623,0,0
539,6623,0,1
540,6623,1,0
541,6623,3,2
542,6623,1,0
543,6623,0,0
544,6623,7,6
545,6623,1,0
546,6623,0,0
547,6623,1,0
548,6623,0,0
549,6623,3,2
550,6623,0,2
551,6623,0,0
552,6623,0,0
553,6623,2,6
554,6623,0,0
555,6623,0,0
556,6623,1,1
557,6623,0,0
558,6623,0,0
559,6623,0,0
560,6623,0,0
561,6623,2,2
562,6623,0,1
563,6623,0,0
564,6623,0,1
565,6623,0,0
566,6623,1,0
567,6623,0,0
568,6623,0,0
569,6623,1,0
570,6623,0,3
571,6623,0,1
572,6623,0,1
573,6623,0,1
574,6623,3,0
575,6623,0,0
576,6623,0,0
577,6623,1,1
578,6623,7,0
579,6623,0,1
580,6623,0,0
581,6623,4,1
582,6623,0,0
583,6623,4,1
584,6623,6,0
585,6623,0,0
586,6623,0,9
587,6623,0,0
588,6623,0,2
589,6623,3,1
590,6623,0,2
591,6623,0,3
592,6623,2,0
593,6623,0,3
594,6623,1,0
595,6623,5,0
596,6623,0,2
597,6623,9,1
598,6623,0,0
599,6623,1,0
600,6623,0,0
601,6623,1,0
602,6623,4,2
603,6623,4,3
604,6623,0,0
605,6623,0,2
606,6623,0,0
607,6623,0,0
608,6623,0,0
609,6623,1,1
610,6623,1,0
611,6623,0,0
612,6623,2,0
613,6623,1,4
614,6623,0,1
615,6623,5,0
616,6623,1,2
617,6623,1,0
618,6623,1,0
619,6623,0,0
620,6623,6,2
621,6623,1,6
622,6623,1,3
623,6623,3,0
624,6623,4,0
625,6623,1,0
626,6623,2,1
627,6623,0,0
628,6623,2,0
629,6623,1,0
630,6623,0,2
631,6623,0,0
632,6623,1,0
633,6623,1,5
634,6623,0,0
635,6623,4,1
636,6623,0,0
637,6623,0,0
638,6623,1,5
639,6623,1,1
640,6623,0,1
641,6623,0,1
642,6623,2,0
643,6623,2,1
644,6623,1,1
645,6623,1,0
646,6623,0,0
647,6623,0,0
648,6623,1,1
649,6623,1,1
650,6623,0,0
651,6623,1,0
652,6623,0,0
653,6623,2,0
654,6623,0,0
655,6623,1,3
656,6623,0,1
657,6623,0,3
658,6623,2,0
659,6623,0,0
660,6623,5,1
661,6623,1,0
662,6623,1,1
663,6623,0,0
664,6623,3,1
665,6623,0,0
666,6623,3,1
667,6623,0,0
668,6623,4,1
669,6623,3,2
670,6623,0,0
671,6623,3,4
672,6623,0,0
673,6623,2,0
674,6623,0,0
675,6623,0,2
676,6623,3,1
677,6623,1,0
678,6623,0,0
679,6623,0,1
680,6623,0,2
681,6623,1,0
682,6623,1,0
683,6623,1,0
684,6623,2,0
685,6623,4,3
686,6623,1,0
687,6623,1,2
688,6623,0,0
689,6623,0,0
690,6623,1,1
691,6623,7,0
692,6623,1,3
693,6623,1,6
694,6623,0,3
695,6623,6,3
696,6623,3,0
697,6623,2,0
698,6623,2,0
699,6623,0,0
700,6623,1,0
701,6623,5,2
702,6623,0,0
703,6623,0,0
704,6623,0,0
705,6623,0,0
706,6623,0,0
707,6623,0,1
708,6623,0,1
709,6623,0,2
710,6623,1,0
711,6623,0,0
712,6623,1,2
713,6623,0,0
714,6623,0,0
715,6623,1,0
716,6623,0,0
717,6623,1,2
718,6623,0,1
719,6623,0,0
720,6623,0,1
721,6623,0,1
722,6623,0,0
723,6623,2,0
724,6623,2,0
725,6623,0,0
726,6623,1,2
727,6623,2,3
728,6623,1,0
729,6623,0,0
730,6623,0,1
731,6623,0,2
732,6623,1,3
733,6623,0,0
734,6623,0,0
735,6623,0,6
736,6623,0,0
737,6623,0,1
738,6623,0,0
739,6623,9,0
740,6623,0,0
741,6623,1,0
742,6623,0,0
743,6623,0,0
744,6623,0,0
745,6623,1,0
746,6623,0,0
747,6623,2,0
748,6623,2,0
749,6623,2,2
750,6623,3,1
751,6623,1,4
752,6623,0,0
753,6623,0,2
754,6623,0,0
755,6623,4,2
756,6623,0,0
757,6623,0,2
758,6623,3,1
759,6623,0,0
760,6623,2,0
761,6623,0,0
762,6623,0,0
763,6623,0,0
764,6623,2,1
765,6623,0,0
766,6623,1,0
767,6623,0,0
768,6623,0,0
769,6623,0,4
770,6623,3,0
771,6623,0,0
772,6623,1,1
773,6623,0,0
774,6623,0,2
775,6623,0,0
776,6623,1,1
777,6623,0,0
778,6623,0,0
779,6623,2,1
780,6623,3,0
